Name	Description	ALL_1	ALL_2	ALL_3	ALL_4	ALL_5	ALL_6	ALL_7	ALL_8	ALL_9	ALL_10	ALL_11	ALL_12	ALL_13	ALL_14	ALL_15	ALL_16	ALL_17	ALL_18	ALL_19	ALL_20	MLL__1	MLL__2	MLL__3	MLL__4	MLL__5	MLL__6	MLL__7	MLL__8	MLL_9	MLL_10	MLL_11	MLL_12	MLL_13	MLL_14	MLL_15	MLL_16	MLL_17	AML_1	AML_2	AML_4	AML_5	AML_6	AML_7	AML_8	AML_10	AML_11	AML_12	AML_14	AML_15	AML_16	AML_17	AML_18	AML_19	AML_20	AML_21	AML_22	AML_23
579_at	"Hs.154207 gnl|UG|Hs#S1975 H.sapiens centromere autoantigen C (CENPC) mRNA, complete cds "	-0.019350694	-0.399931797	0.111547375	-0.053061278	-0.297244382	-0.329544497	-0.163147071	-0.479344336	0.096260145	-0.597438319	-0.376549241	-0.832100953	-0.624919899	0.18590209	-0.097045177	0.240621883	-0.324670706	-0.575332883	0.076079776	0.071506655	-0.491962139	0.346865717	-0.262524272	-0.208790894	-0.8335883	-0.859984288	-0.341803437	-0.460843913	-0.811558149	-0.167285388	-0.797348531	-0.783345969	-0.381760211	-0.640776585	-0.283315462	-0.289831815	-1.092759101	-0.347701983	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.623837331	-0.821108085	-0.33714011	-0.956245827	0.085516688	-0.868394122	-0.886994652	0.11268582	-0.896893087	0.062296099	-0.084807551	-0.271388607	-0.841055646	0.092152745	0.191368575
556_s_at	"Hs.5233 gnl|UG|Hs#S269067 Human glutathione transferase class mu number 4 (GSTM4) gene, complete cds "	0.700121669	1.42961793	1.412935441	0.721704636	1.426231979	0.199752243	0.916281801	0.939620114	-0.944018262	0.490369333	1.265305595	1.077057176	1.597842424	1.421216663	1.55677358	0.914486619	1.670421326	0.854251763	0.874937175	1.521023229	0.196889974	1.603539866	1.606052326	0.669343875	1.389216959	1.073473739	1.553212763	-0.896040255	1.881952488	1.241581737	-0.797348531	1.560682991	1.613843882	1.634666042	1.404766605	1.537527715	1.637369045	1.925086984	2.177622784	1.928462515	1.877526112	1.389377692	1.581302752	1.516685049	2.041013367	1.780329901	1.833278518	1.962211156	1.808944798	2.080727035	2.048187307	0.991840412	2.01160481	1.926721836	1.559887122	1.920450336	1.447158492
557_s_at	"Hs.225995 gnl|UG|Hs#S342129 Human somatostatin receptor subtype 3 (SSTR3) gene, complete cds "	-0.966654289	-0.465596553	-0.820862479	-0.843015226	-0.005197703	-0.591851857	-0.125543604	-0.628914269	-0.322544508	-1.020609349	-0.525040195	-0.910647646	-0.269317794	-0.052743286	0.049946293	-0.905110107	-0.915002328	-0.873874339	-0.540611705	-0.124207923	0.164179609	-0.885563384	-1.001932033	0.14729563	-0.8335883	-0.643226516	-0.162602309	-0.896040255	-0.811558149	-0.580966014	-0.426672015	-0.180349882	-0.405755834	-0.888480647	-0.968397797	0.449409928	0.03383284	-0.978370136	-0.865556272	-0.140051001	-0.83662019	0.102058578	0.48673945	-0.821108085	-0.695369997	-0.231263819	0.032297929	-0.868394122	-0.886994652	0.071140324	-0.858875059	-0.921081378	-0.483418603	-0.911768906	-0.841055646	-0.984662221	-0.196845895
558_at	"Hs.80828 gnl|UG|Hs#S552135 Human keratin 1 gene, complete cds "	0.155300686	0.106655644	0.452849974	0.061027151	0.680218486	0.339702921	0.274813875	0.969018597	0.42737161	0.462537614	0.21884069	0.992117284	1.028919527	0.545954054	0.14344222	-0.133713111	0.621179985	0.078938613	0.904667329	0.572181232	0.581419466	0.196254306	0.595216334	0.303456835	0.508483205	0.518157964	0.744831977	0.529538557	1.186805774	0.565553109	0.774029451	0.641370716	0.119746218	0.60561392	0.900146312	0.813544692	0.676112357	1.194559425	0.681813601	0.853686175	0.668318858	-0.015787506	0.3974062	0.216790084	0.994207615	0.792439323	0.758677852	1.154543003	1.377629246	0.675598959	0.944715052	0.408177595	0.815202854	0.818666768	0.330419047	1.051983124	0.916459034
559_s_at	"Hs.89583 gnl|UG|Hs#S473007 HOX11=HOX11 homeodomain {homeobox} [human, mRNA, 1988 nt] "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.730160315	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	0.159231668	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.356757218	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-0.085928794
538_at	"Hs.85289 gnl|UG|Hs#S553970 CD34=glycoprotein expressed in lymphohematopoietic progenitor cells {alternatively spliced, truncated form} [human, UT7, mRNA, 2657 nt] "	0.475260482	0.631750778	0.86234437	1.167513605	0.658000471	1.086340809	1.304349686	1.522992612	-0.150677602	2.298283821	1.139763932	1.482472954	0.610989995	1.48267699	-0.320338601	0.777816962	2.209157881	0.846119494	2.128519726	2.443055568	2.530963778	2.408331474	1.464473923	-0.25850748	1.529254395	1.344136157	1.003154404	0.788927006	0.45935921	0.281753779	0.571643875	1.203584175	1.637252802	-0.400848149	0.935461947	1.225826281	0.84472056	1.889656308	1.804868496	0.940981344	1.569989712	2.713219142	0.923976624	-0.149598042	2.031785489	0.075963752	1.243883976	1.546764621	2.088577122	1.465218516	1.852406617	1.826537926	1.519077342	-0.384536426	0.628308616	0.535023561	1.088982586
539_at	"Hs.79350 gnl|UG|Hs#S554009 RYK=related to receptor tyrosine kinase [human, hepatoma, mRNA, 3068 nt] "	0.823078727	0.631250473	0.924643382	0.679687836	-0.79162144	0.24436245	0.599036842	0.217784244	-0.944018262	0.240604455	0.480248506	0.326562355	0.334271991	0.048222835	-0.863248129	-0.905110107	0.304143091	-0.873874339	0.292427705	0.482795722	-0.933654547	-0.094360813	-1.001932033	-0.886900476	-0.661908257	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.718962063	-0.797348531	-1.01553925	-0.971348069	-0.59516849	-0.968397797	-1.041748748	0.540428014	0.094693945	0.172617088	0.118790963	-0.83662019	-0.191517494	0.173448071	0.542929031	0.47339628	-0.956245827	0.131063648	-0.868394122	0.010586936	-0.544378061	-0.195498913	0.407046978	-0.105136028	-0.080753759	-0.088866478	0.019825428	0.936687506
540_at	"Hs.78846 gnl|UG|Hs#S554068 heat shock protein HSP72 homolog [human, thyroid associated ophthalmopathy patient, mRNA Partial, 450 nt] "	0.085813857	0.154692051	-0.346896677	-0.843015226	0.184843227	0.234056294	-0.046853889	0.121294015	0.002130725	-0.85408691	-0.729990566	0.044957872	0.553903556	-0.077987584	0.488174668	-0.582522139	0.890346198	0.246575111	-0.995339833	0.00375003	-0.933654547	-0.392746342	-0.139814946	0.510953455	-0.667154984	-0.031245222	0.351584246	-0.214081311	-0.157078934	0.081967757	0.51668982	0.319544605	0.148128487	-0.888480647	0.57039243	0.82988261	0.395432056	0.563927936	0.504865969	0.568920888	0.784039194	0.072999266	0.868104786	-0.821108085	0.314998803	0.453333187	0.729372929	1.148353297	0.951148178	-0.18314027	0.67236139	0.50820452	0.404340945	0.070268184	0.116367407	0.719444712	0.713250036
541_g_at	"Hs.78846 gnl|UG|Hs#S554068 heat shock protein HSP72 homolog [human, thyroid associated ophthalmopathy patient, mRNA Partial, 450 nt] "	0.477995756	0.585084235	1.158410286	0.570541394	0.404121473	0.642511445	0.601165179	0.680410403	0.915299283	0.781386375	0.697271968	0.535766011	0.663059465	0.928480888	-0.262299654	0.15276751	0.431397793	0.201733871	0.665180799	0.989224748	0.241967425	0.4893171	1.027307389	0.516662544	0.511240677	-0.447580554	-0.023748454	0.643833375	0.714114668	0.484296771	0.531823613	1.010145326	0.580485758	-0.293769945	0.545675062	1.001536298	0.858056598	0.946101286	0.577276168	-0.858347886	1.333313998	0.81032146	0.751625959	0.13237867	0.892904771	1.276943833	1.100409459	1.489820895	1.420991717	0.771542685	1.399481164	0.642309724	1.184277534	0.925364081	1.064965455	0.996446742	1.054892876
542_at	"Hs.7678 gnl|UG|Hs#S553854 cellular retinoic acid-binding protein [human, skin, mRNA, 735 nt] "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-0.605623378	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
543_g_at	"Hs.7678 gnl|UG|Hs#S553854 cellular retinoic acid-binding protein [human, skin, mRNA, 735 nt] "	0.753796503	0.513464111	0.73114628	0.412646653	0.593229492	0.690388584	0.473944296	0.541026901	0.685651328	0.917846669	0.557246729	0.379170506	-0.99727367	1.02094416	0.584130785	0.510168003	0.609016228	0.072177217	0.512212855	0.914298146	0.270059122	0.376909806	0.498952284	0.460452614	-0.8335883	0.619011203	0.607860823	0.954087682	0.454668002	0.707432203	0.789771033	0.576467433	0.794301635	0.679741656	1.258300918	0.823051532	0.612967925	1.577380252	1.152898167	1.307855987	0.914038387	0.63651258	0.477177666	0.872466815	0.873219459	0.948320992	0.934690386	0.65788032	0.582640897	0.869295678	1.155378085	0.229540405	0.944802852	0.869379255	0.845173248	0.66764443	0.71212346
544_at	"Hs.73090 gnl|UG|Hs#S553858 p50-NF-kappa B homolog [human, peripheral blood T cells, mRNA, 3113 nt] "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-0.958209054	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	0.015169478	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-0.258573844	-0.978370136	-0.865556272	-0.858347886	-0.83662019	0.911713205	-0.017735042	-0.821108085	-1.056856783	-0.956245827	0.731950169	0.743604717	-0.886994652	-0.964054855	1.092320899	0.143462363	0.608560096	1.465407664	-0.841055646	1.005579576	-0.171963508
545_g_at	"Hs.73090 gnl|UG|Hs#S553858 p50-NF-kappa B homolog [human, peripheral blood T cells, mRNA, 3113 nt] "	-0.966654289	-1.005580911	-0.720789536	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.247610831	-0.9226912	-0.821108085	-1.056856783	-0.956245827	0.154554225	-0.091312746	-0.886994652	-0.964054855	-0.896893087	-0.820661397	-1.035429283	0.254671617	-0.841055646	-0.277854656	-1.010273351
546_at	"Hs.75209 gnl|UG|Hs#S553860 protein kinase inhibitor [human, neuroblastoma cell line SH-SY-5Y, mRNA, 2147 nt] "	0.087202695	0.083572529	-0.820862479	-0.843015226	-1.017257177	-0.200663561	0.075777287	-1.013582666	-0.13492505	-1.020609349	-1.024044009	-0.910647646	-0.419743037	-0.097976474	0.023055599	0.000694315	-0.251058144	-0.873874339	-0.740753535	-0.169539047	-0.406897069	-0.885563384	-0.212807061	-0.886900476	-0.8335883	-0.55282442	-0.295987589	-0.703318941	-0.811558149	-1.064287186	-0.549872747	-0.821743197	-0.19632406	0.113333932	-0.123278617	-0.352731908	-0.936961009	-0.978370136	-0.865556272	-0.858347886	-0.595258373	-0.871908561	-0.9226912	-0.821108085	-1.056856783	0.015243574	-0.994496532	-0.868394122	-0.652122866	-0.680416576	-0.682036148	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
547_s_at	Hs.82120 gnl|UG|Hs#S554250 TINUR= NGFI-B	-0.806472132	0.380280352	1.518090732	2.025685008	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	0.1767541	-1.024044009	1.951046105	1.250923982	-1.023973506	-0.863248129	-0.905110107	1.969927203	0.047969416	-0.797026899	-0.713147825	0.999638791	1.899270095	-1.001932033	-0.886900476	1.188828866	-0.704614911	-0.946953138	0.78419819	1.510336649	-1.095228112	-0.268614027	-1.01553925	-0.971348069	1.063547531	-0.431025192	0.309046811	-1.092759101	1.962800558	1.345237358	0.275635083	0.878855676	0.563568271	0.959408898	-0.821108085	-1.056856783	-0.956245827	0.634693773	-0.378267564	-0.886994652	-0.043419195	1.866535013	0.704760071	-0.58405989	0.657251308	-0.841055646	0.830407392	0.908028582
548_s_at	"Hs.74101 gnl|UG|Hs#S554308 p72syk {G insertion nucleotide 92} [human, Jurkat E6-1 J.CaM1 cells, mRNA Partial Mutant, 1909 nt] "	0.898068238	1.029028906	0.208729494	-0.053061278	1.155731283	1.032370426	1.341869534	0.988618498	0.523519235	0.796184041	0.898839812	-0.058399176	0.894660162	0.759786498	1.093116674	-0.513546191	1.302917932	0.594289023	0.633367903	1.155438605	0.772310537	0.798852601	0.835334829	0.990793881	-0.757181985	1.091623517	1.107586953	0.937331866	-0.290834468	0.992988541	0.695610764	0.941103749	1.093007901	-0.11120384	0.973825483	0.903467202	1.280565379	0.739550724	0.996250352	1.08977023	0.367615416	0.233219923	1.102537713	-0.550975619	0.727078784	0.726072857	0.78485853	1.037736781	0.86299633	1.140482019	0.820304439	0.42160803	0.922643089	1.519898636	0.136957267	0.380902736	0.689195853
549_at	"Hs.180832 gnl|UG|Hs#S554310 ArgRS=arginyl-tRNA synthetase [human, ataxia-telangiectasia patients, EBV-lymphoblastoid cells, mRNA, 2120 nt] "	0.084886427	0.927736583	0.038303424	0.141169767	0.436895865	0.456698691	0.66408084	0.554959137	0.784986755	0.99927973	0.735204473	0.32306485	0.753992069	0.688932159	0.83341842	1.211723646	0.204393287	0.496868727	0.840117915	0.658233804	0.942169526	-0.121791723	0.773291528	-0.886900476	0.494524093	0.932387807	0.390139003	0.509902906	0.411137022	0.867299119	-0.696671775	0.438653407	0.988382864	0.542524019	-0.471270595	0.787368918	1.042765959	-0.644527091	-0.284915158	0.221370969	-0.152735429	0.16825293	0.986486118	1.417993835	0.377136031	0.475783673	0.396745656	-0.145072591	-0.886994652	-0.446885783	-0.858875059	0.183169004	0.069517607	0.125584198	0.023313557	-0.964370854	0.901209081
550_at	"S82075 /FEATURE= /DEFINITION=S82075 PA4=candidate oncogene {3   region} [human, HEN-16, HEN-16T transformed endocervical cell lines, mRNA Partial, 315 nt] "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-0.686703454	-0.695576052	-0.966971251	-0.60278416	-0.944018262	-0.859176015	-0.87857809	-0.910647646	-0.99727367	-0.83385893	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.902983363	-0.421745182	-0.920027349	-0.885563384	-0.799950254	-0.886900476	-0.8335883	-0.859984288	-0.74170225	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-0.857270233	-0.971348069	-0.694757032	-0.968397797	-0.795151205	-1.092759101	-0.152185435	-0.407155962	-0.134868245	-0.411962767	-0.088814483	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.588465269	0.244105921	0.141637912	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.313709938	-0.251402275	-0.275023247
551_at	"Hs.25272 gnl|UG|Hs#S498 Human p300 protein mRNA, complete cds "	0.310275082	-0.428000111	0.520385	-0.317019412	0.182468214	-0.247947583	0.010542324	-0.244869777	-0.192882838	-0.152773031	-0.848014966	-0.910647646	-0.431455864	-1.023973506	0.092974219	-0.414938406	0.480390372	-0.440235011	-0.710012517	0.107593894	0.084347374	0.067337632	-0.004755952	0.148898517	-0.460158394	-0.331013932	-0.019998146	-0.725451285	-0.811558149	-0.250290618	-0.797348531	-0.255767628	-0.147094456	-0.888480647	0.022810967	0.057402034	0.536142768	-0.831328206	-0.578495547	-0.022806789	-0.83662019	0.31937194	-0.281683453	-0.821108085	-1.056856783	-0.956245827	0.149676631	-0.868394122	-0.886994652	-0.198808637	0.376449719	0.017020819	0.139842734	-0.096171595	-0.841055646	0.493265613	0.315263804
552_at	"Hs.138860 gnl|UG|Hs#S298 Human CDC42 GTPase-activating protein mRNA, partial cds "	0.215418954	0.817214106	-0.820862479	-0.498832418	0.909779052	0.441524348	0.783680515	0.061195747	-0.944018262	0.474610819	0.329899464	-0.20951972	0.55182292	0.111154471	0.756958136	0.06483521	0.005880904	-0.873874339	0.215653323	0.520818021	0.117997016	0.718683813	0.700665974	0.853330115	-0.397310637	0.42689806	0.963350153	0.426586037	-0.525030685	0.407893237	-0.797348531	0.440124889	0.803641954	-0.005253339	0.928388152	0.78374036	0.679928082	-0.978370136	1.023766989	1.016178075	0.307972417	-0.070405496	1.339786664	0.52753086	0.812563033	1.024536453	1.008820312	0.948053729	1.145823772	0.715715065	-0.896893087	0.598597555	1.029459827	1.250061977	0.338050034	0.899065675	0.213822785
553_g_at	"Hs.138860 gnl|UG|Hs#S298 Human CDC42 GTPase-activating protein mRNA, partial cds "	1.965718464	1.88580508	1.830854748	1.794623081	1.701983851	1.874818133	1.91509043	1.640154633	1.724373516	1.542726181	1.689038931	1.783463349	1.577431593	1.611508802	1.634286551	1.795214591	1.402967801	1.614033149	1.749279305	1.617007582	1.581225554	2.154531712	1.761967262	1.921632824	1.495386617	1.881074533	1.938322007	2.186919085	2.029624507	1.848791854	1.404041711	1.727380596	1.781590699	1.889652498	1.749480387	1.761634044	1.475173204	1.274246716	2.425163801	0.979841291	1.577921045	1.538674865	2.169268372	2.675886911	1.684028147	1.509566864	1.618851908	1.440561152	1.592215803	1.820541821	0.878638502	1.749072541	1.753258707	1.666472489	2.250132683	1.163883798	1.523739696
554_at	"Hs.278340 gnl|UG|Hs#S339 Human P47 LBC oncogene mRNA, complete cds "	0.018060888	-0.125774574	0.961055481	-0.843015226	0.274705707	-0.561721885	-0.401957728	-0.291657767	-0.449593393	-0.547998156	-1.024044009	-0.687415606	-0.499756254	-0.517733667	-0.863248129	-0.905110107	0.195148947	-0.508412365	-0.995339833	-0.609023865	-0.091512232	-0.487170747	-0.103425654	0.107684391	-0.8335883	-0.261542775	-0.287720628	0.259734804	-0.811558149	-0.900232632	-0.759860165	-0.422179658	-0.169352899	-0.823735921	-0.199593026	-0.287610891	0.197131027	0.391525506	-0.865556272	-0.0802151	0.389612091	-0.142061969	-0.189627838	-0.136718425	0.065563952	-0.190885001	-0.480189626	0.451673248	0.631788627	-0.111732338	0.265597695	0.498307569	0.239078294	0.224070687	-0.841055646	0.204075306	0.076597321
555_at	"Hs.75270 gnl|UG|Hs#S393 Human Rar protein mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-0.753279113	-0.9870318	-0.111456744	-1.013582666	-0.944018262	-0.186590054	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	0.632043613	-0.523953785	-0.873874339	-0.995339833	-1.025794932	-0.702110833	-0.723375324	-0.267026215	-0.770831395	-0.444834984	-0.765345968	-0.365884971	-0.896040255	-0.385413248	-0.933743389	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	0.214667496	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
537_f_at	"Hs.24307 gnl|UG|Hs#S552634 Human breakpoint cluster region (BCR) gene, complete cds "	0.768063038	0.21966064	0.286018032	-0.843015226	1.535056361	-0.9870318	1.230283905	-0.879617025	-0.200170049	-1.020609349	-1.024044009	-0.910647646	0.311901287	0.863603293	1.23733083	-0.905110107	1.141223914	-0.873874339	-0.995339833	1.336576542	0.838789213	-0.885563384	1.285855452	0.634175709	-0.8335883	0.836286549	1.113555549	-0.387200198	-0.811558149	-1.095228112	-0.797348531	0.674684326	0.826014056	-0.888480647	0.918838737	-0.549728764	-0.188554411	-0.100816151	-0.865556272	-0.858347886	-0.690473726	0.863137877	-0.407078111	-0.821108085	0.01944069	-0.956245827	-0.844569568	-0.868394122	0.303820878	-0.210222817	0.632916758	1.221972417	0.607489187	-0.911768906	0.10583848	-0.649264456	0.296961279
517_at	"Hs.24307 gnl|UG|Hs#S552634 Human breakpoint cluster region (BCR) gene, complete cds "	0.150952441	-0.00311482	-0.820862479	-0.843015226	1.27637965	-0.9870318	-0.966971251	-0.574111786	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.35870119	-1.023973506	-0.863248129	-0.905110107	-0.166392774	-0.873874339	-0.599621051	-1.025794932	-0.933654547	-0.885563384	-0.356252928	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.834534293	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	0.477251804	-1.041748748	-0.075751238	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.519133147	-0.314374585	-0.956245827	0.149676631	0.283352477	0.530831907	0.145030817	0.048694499	1.224878416	0.448815969	0.586433072	0.270340375	-0.984662221	0.546583604
518_at	"Hs.100221 gnl|UG|Hs#S3523 Human steroid hormone receptor Ner-I mRNA, complete cds "	-0.795464158	-0.974275121	0.220540309	-0.843015226	0.29215719	-0.9870318	0.051049041	-0.488552211	-0.944018262	-1.020609349	-1.024044009	-0.910647646	0.357780468	-1.023973506	-0.726881575	-0.905110107	1.029632982	-0.873874339	-0.995339833	0.768645227	-0.014972198	-0.885563384	0.553157995	-0.069038315	-0.8335883	0.053061697	0.639234364	-0.896040255	-0.811558149	-1.095228112	-0.676713274	-1.01553925	0.196069686	-0.888480647	0.749187528	-1.041748748	0.140728354	1.009833765	-0.865556272	0.664199015	-0.194712027	0.15186229	0.836287963	-0.821108085	-0.911915716	-0.956245827	-0.637974992	-0.003162448	0.964570432	-0.964054855	0.736258106	0.711457754	0.576209222	1.000637378	0.253399223	1.444522698	0.175571958
519_g_at	"Hs.100221 gnl|UG|Hs#S3523 Human steroid hormone receptor Ner-I mRNA, complete cds "	1.44428833	1.044195924	0.930833899	-0.047329583	1.399776517	0.938382466	1.363766674	1.220405201	1.224821212	1.269477523	0.955049838	0.836011056	1.502026464	0.977102702	1.247836262	-0.35857442	1.731716923	0.849384061	0.896038939	1.563311399	1.320476449	1.267443027	1.460323625	1.763775358	0.932537367	1.691461945	1.559731073	1.122688457	0.911466005	1.143108346	0.506901674	1.64647635	1.397262494	0.675678002	1.607635631	1.675510159	1.59705466	2.22724764	1.672293093	1.825946986	1.711266966	1.816822486	2.045423036	0.433852063	1.453985356	1.355677045	1.597489378	1.74590236	1.854813271	1.977102124	2.01376798	1.271204501	1.83617003	2.05369912	1.896913112	2.245584015	1.683345329
520_at	"Hs.211601 gnl|UG|Hs#S5637 Human protein kinase (zpk) mRNA, complete cds "	0.301258277	-0.040502565	-0.330646046	0.05941564	-0.029074346	-0.41620046	0.19149894	-1.013582666	0.337887059	-0.849037104	0.077719137	-0.256438286	0.336182899	-1.023973506	0.130454779	-0.642803482	-0.8712209	0.170111083	-0.995339833	-1.025794932	0.179365103	-0.553091986	-0.227553396	0.109380311	-0.317509103	-0.370258226	-0.946953138	-0.687158758	-0.811558149	-0.164356222	-0.797348531	-0.338506359	0.253626185	0.197992082	-0.079205352	-0.68689009	-1.092759101	0.242767702	0.502370756	-0.858347886	0.21464849	-0.624202825	0.497869555	-0.011091679	0.406180051	-0.956245827	0.09354729	-0.868394122	0.402744736	-0.964054855	0.540318901	-0.498752344	0.198372273	-0.774132558	-0.103060988	-0.434108513	-1.010273351
521_at	"Hs.194762 gnl|UG|Hs#S341875 Human metallothionein IV (MTIV) gene, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
522_s_at	"Hs.352 gnl|UG|Hs#S476 Human folate receptor 3 mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	0.230031476	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.205375411	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	0.903503779	-0.984662221	-1.010273351
523_s_at	Hs.81884 gnl|UG|Hs#S552457 Human dehydroepiandrosterone sulfotransferase (STD) gene 	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-0.969094401	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
